CD_CVM,rank,DENOM_CIA,setor,score_0_100,score_bruto,obj1_teto_rs,obj1_teto_pct_receita,obj1_0_100,obj2_potencial_viavel_rs,obj2_viavel_pct_receita,obj2_desconto_financeiro_rs,obj2_0_100,obj3_potencial_final_rs,obj3_viavel_pct_receita,obj3_boost_readiness_rs,obj3_0_100,exposicao,exposicao_0_100,f_fin,f_fin_0_100,readiness,readiness_0_100,mult_setor,rho_captura,fator_execucao,obj2_desconto_captura_rs,obj2_desconto_total_rs,obj3_ajuste_execucao_rs,receita,sga,vendas,pessoal,cpv,pdd,estoques,caixa,divida_liquida,ebitda,ativo_total,valor_sga_rs,valor_vendas_rs,valor_pessoal_rs,valor_cpv_rs,valor_pdd_rs,valor_estoques_rs,contrib_sga,contrib_vendas,contrib_pessoal,contrib_cpv,contrib_pdd,contrib_estoques,caixa_sobre_ativo,dl_sobre_ebitda,valido
25496,216.0,JALLES MACHADO S.A.,outros,10.172308081689444,0.04523147697094202,444101820.0,18.995668355211127,46.42857142857143,124348509.6,5.318787139459115,266461092.0,43.11224489795919,105747167.55661201,4.523147697094202,-18601342.04338798,43.11224489795919,0.18995668355211126,47.704081632653065,0.4,40.0,0.002482485023690016,0.24824850236900162,1.0,0.7,0.8504096100289088,53292218.400000006,319753310.4,-18601342.04338798,2337911000.0,132331000.0,208542000.0,369996000.0,1699041000.0,,212591000.0,1237342000.0,6287435000.0,1533972000.0,7137606000.0,39699300.0,66733440.0,129498599.99999999,169904100.0,0.0,38266380.0,0.016980672061511323,0.028544046373022755,0.05539073129815463,0.07267346789505674,0.0,0.016367765924365812,0.17335532389991826,4.098793850213694,True
25895,217.0,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,tecnologia,10.169721747935505,0.04522161442546684,165656844.0,19.00067833002809,24.23469387755102,46383916.32,5.320189932407865,99394106.39999999,21.683673469387756,39426328.872,4.522161442546686,-6957587.447999999,21.428571428571427,0.19000678330028087,47.95918367346938,0.4,40.0,0.0,0.0,1.2,0.7,0.85,19878821.280000005,119272927.68,-6957587.447999999,871847000.0,89456000.0,0.0,60543000.0,635283000.0,,147179000.0,171983000.0,443660000.0,54530000.0,1188024000.0,32204160.0,0.0,25428060.0,76233960.0,0.0,31790664.0,0.036937857215772946,0.0,0.029165736648746856,0.0874396080963747,0.0,0.03646358133938638,0.1447639104933907,8.13607188703466,True
26956,218.0,OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,outros,10.16519666640216,0.04520435879388661,366940790.0,21.103808960731378,40.56122448979592,92469079.08000001,5.318159858104308,234842105.59999996,34.69387755102041,78598717.21800001,4.520435879388662,-13870361.862000003,34.43877551020408,0.21103808960731374,55.86734693877551,0.36000000000000004,36.00000000000001,0.0,0.0,1.0,0.7,0.85,39629605.320000015,274471710.91999996,-13870361.862000003,1738742000.0,137989000.0,0.0,566083000.0,1204836000.0,,38508000.0,429026000.0,10586688000.0,506622000.0,5804468000.0,41396700.0,0.0,198129050.0,120483600.0,0.0,6931440.0,0.023808420110631705,0.0,0.1139496544053114,0.06929354671365849,0.0,0.003986468377712162,0.07391306145541676,20.896621149496074,True
24260,219.0,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,tecnologia,10.079194027696023,0.04487640230569843,1514784384.0,20.91754200053192,72.70408163265306,381725664.768,5.271220584134044,969462005.7599999,67.85714285714286,324981173.3187625,4.487640230569843,-56744491.449237525,67.85714285714286,0.2091754200053192,55.35714285714286,0.36000000000000004,36.00000000000001,0.008166395691286786,0.8166395691286786,1.2,0.7,0.8513474552890623,163596713.47200003,1133058719.2319999,-56744491.449237525,7241694000.0,781581000.0,586446000.0,1210600000.0,4164733000.0,,0.0,1330801000.0,13623597000.0,3455046000.0,21497648000.0,281369160.0,225195264.0,508452000.0,499767960.0,0.0,0.0,0.03885405265674026,0.031097042211394185,0.07021174879800222,0.06901257633918252,0.0,0.0,0.06190449299383821,3.9431014811380223,True
22357,220.0,ALLOS S.A.,outros,10.032469036809298,0.04469822447124622,396686350.0,13.874489088547259,42.09183673469388,145782233.62499997,5.098874740041117,188426016.25000003,45.1530612244898,127796961.77508686,4.469822447124621,-17985271.849913105,45.66326530612245,0.1387448908854726,26.785714285714285,0.5249999999999999,52.49999999999999,0.1613890467664566,16.13890467664566,1.0,0.7,0.8766291927164653,62478100.125,250904116.37500003,-17985271.849913105,2859106000.0,692505000.0,0.0,326403000.0,746938000.0,,0.0,60570000.0,5818740000.0,2174185000.0,26006439000.0,207751500.0,0.0,114241050.0,74693800.0,0.0,0.0,0.07266309818523692,0.0,0.03995691310500555,0.02612487959523012,0.0,0.0,0.0023290385892509157,2.6762855966718564,True
7544,221.0,TEXTIL RENAUXVIEW S.A.,tecnologia,9.938796631206975,0.04434102062676366,46057428.0,39.7454526626453,6.122448979591836,6045037.425,5.216590661972195,37421660.25,3.061224489795918,5138281.811249999,4.434102062676366,-906755.6137500005,3.061224489795918,0.39745452662645303,95.66326530612244,0.1875,18.75,0.0,0.0,1.2,0.7,0.85,2590730.325,40012390.575,-906755.6137500005,115881000.0,16565000.0,14953000.0,36207000.0,91321000.0,,37901000.0,100000.0,703992000.0,-5243000.0,173064000.0,5963400.0,5741952.0,15206940.0,10958520.0,0.0,8186616.0,0.051461413001268545,0.049550418101328084,0.13122893312967615,0.09456701271131591,0.0,0.07064674968286432,0.0005778209217399343,-134.27274461186343,True
1325,222.0,BCO MERCANTIL DO BRASIL S.A.,tecnologia,9.896356470764093,0.04417918226707625,1532758500.0,18.558375468572923,72.95918367346938,429172380.0,5.1963451312004185,919655100.0,70.91836734693877,364881167.8456548,4.4179182267076245,-64291212.154345214,70.66326530612244,0.18558375468572924,44.89795918367347,0.4,40.0,0.001195321713327822,0.1195321713327822,1.2,0.7,0.850197228082699,183931020.00000003,1103586120.0,-64291212.154345214,8259120000.0,955876000.0,0.0,715945000.0,4290440000.0,777278000.0,,6296974000.0,14824529000.0,232679000.0,35564986000.0,344115360.0,0.0,300696900.0,514852800.0,373093440.0,0.0,0.04166489408072531,0.0,0.036407861854531716,0.062337488739720455,0.04517351001075175,0.0,0.17705543311615532,63.71236338474895,True
27502,223.0,GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.,utilities,9.894150896760365,0.04417077168438269,318433032.0,18.559147766547344,35.45918367346938,89161248.96000001,5.196561374633257,191059819.2,33.41836734693878,75787061.61600001,4.417077168438268,-13374187.343999997,33.41836734693878,0.18559147766547346,45.1530612244898,0.4,40.0,0.0,0.0,0.9,0.7,0.85,38211963.84000001,229271783.04,-13374187.343999997,1715774000.0,372484000.0,173529000.0,289190000.0,853235000.0,,0.0,406304000.0,7939951000.0,722129000.0,4656883000.0,100570680.0,49976352.00000001,91094850.0,76791150.00000001,0.0,0.0,0.05861534211382152,0.029127584402141544,0.05309256930108511,0.04475598184842526,0.0,0.0,0.08724805841160278,10.995197533958613,True
27715,224.0,EPR INFRAESTRUTURA PR S.A.,outros,9.869326396085576,0.04407610765796662,94282350.0,7.407749186212878,16.3265306122449,65997644.99999999,5.1854244303490145,0.0,28.061224489795915,56097998.24999999,4.4076107657966626,-9899646.75,28.061224489795915,0.07407749186212878,4.846938775510204,1.0,100.0,0.0,0.0,1.0,0.7,0.85,28284705.000000004,28284705.000000007,-9899646.75,1272753000.0,65804000.0,0.0,40487000.0,603707000.0,,0.0,938053000.0,865131000.0,639545000.0,2363288000.0,19741200.0,0.0,14170450.0,60370700.0,0.0,0.0,0.015510629320850157,0.0,0.01113369994020835,0.04743316260107028,0.0,0.0,0.3969270778677842,1.3527288931975077,True
21156,225.0,J. MACEDO S.A.,outros,9.852170402212991,0.04401068618269008,599090120.0,18.47940519455362,54.59183673469388,167745233.6,5.174233454475013,359454072.0,51.02040816326531,142679739.89899316,4.401068618269007,-25065493.70100683,51.02040816326531,0.1847940519455362,44.38775510204081,0.4,40.0,0.003478989299198871,0.3478989299198871,1.0,0.7,0.8505740332343678,71890814.4,431344886.4,-25065493.70100683,3241934000.0,166397000.0,471634000.0,319600000.0,2176879000.0,,381668000.0,401441000.0,1875553000.0,507399000.0,2970058000.0,49919100.0,150922880.0,111860000.0,217687900.0,0.0,68700240.0,0.01539793839109618,0.04655334747715407,0.03450409539490933,0.06714754217698447,0.0,0.021191128505392152,0.13516268032476134,3.696406575495813,True
24228,226.0,CAMIL ALIMENTOS S.A.,outros,9.737675171301383,0.04357407802265014,2244214110.0,18.300785072811664,80.61224489795919,628379950.8,5.124219820387266,1346528466.0,77.29591836734694,534346260.77299935,4.357407802265015,-94033690.0270006,77.29591836734694,0.18300785072811662,43.11224489795919,0.4,40.0,0.0021537113759887705,0.21537113759887705,1.0,0.7,0.8503553623770381,269305693.20000005,1615834159.2,-94033690.0270006,12262939000.0,609193000.0,1193881000.0,839459000.0,9872991000.0,,2212803000.0,2530204000.0,8220218000.0,907275000.0,11106595000.0,182757900.0,382041920.0,293810650.0,987299100.0,0.0,398304540.0,0.014903270741214647,0.03115418905696261,0.02395923603632049,0.0805108057701339,0.0,0.032480349123485,0.22781095376215663,9.060337824805048,True
22675,227.0,HIDROVIAS DO BRASIL S.A.,varejo,9.57228977813754,0.04294340885301028,404042771.0,18.02877833598605,42.857142857142854,113131975.88,5.048057934076094,242425662.6,40.816326530612244,96240430.63707249,4.294340885301028,-16891545.242927507,40.56122448979592,0.1802877833598605,41.83673469387755,0.4,40.0,0.004192000749771708,0.41920007497717077,1.1,0.7,0.8506916801237123,48485132.52000001,290910795.12,-16891545.242927507,2241099000.0,301368000.0,537000.0,334949000.0,1333041000.0,537000.0,144324000.0,1083247000.0,6125887000.0,942276000.0,6487308000.0,99451440.0,189024.00000000003,128955365.0,146634510.00000003,236280.00000000003,28576152.0,0.044376192216408115,8.434433284741103e-05,0.05754112825894796,0.06542973335849957,0.0001054304160592638,0.012750954777098202,0.16697943122170245,6.501159957379791,True
14664,228.0,SCHULZ S.A.,outros,9.558219195866473,0.04288975307200396,465717700.0,24.02013240743033,47.95918367346938,97800717.00000001,5.044227805560371,326002390.0,35.96938775510204,83157398.20019789,4.288975307200396,-14643318.799802125,35.96938775510204,0.2402013240743033,67.3469387755102,0.30000000000000004,30.000000000000004,0.0016600702610935335,0.16600702610935336,1.0,0.7,0.8502739115930804,41914593.000000015,367916983.0,-14643318.799802125,1938864000.0,139757000.0,193458000.0,414946000.0,1482839000.0,,379828000.0,26052000.0,1996570000.0,326457000.0,3093604000.0,41927100.0,61906560.0,145231100.0,148283900.0,0.0,68369040.0,0.021624569851211844,0.03192929467977125,0.07490525379810033,0.07647978403848853,0.0,0.03526242170673136,0.008421245899604475,6.115874372428834,True
27391,229.0,BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.,construcao,9.490522536643184,0.04263160333433367,193987229.5,17.91243837577045,25.765306122448976,54316424.26,5.015482745215725,116392337.7,23.97959183673469,46168960.621,4.263160333433366,-8147463.638999999,23.97959183673469,0.17912438375770448,41.58163265306122,0.4,40.0,0.0,0.0,0.85,0.7,0.85,23278467.540000003,139670805.24,-8147463.638999999,1082975000.0,99727000.0,108207000.0,119625000.0,744156000.0,15352000.0,229171000.0,334670000.0,1098252000.0,80220000.0,1151156000.0,25430385.0,29432304.000000004,35588437.5,63253260.00000001,5219680.0,35063163.0,0.023481968651169232,0.02717727002008357,0.0328617350354348,0.05840694383526859,0.0048197603822802935,0.032376705833467995,0.29072514932815363,13.690501121914734,True
9342,230.0,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,outros,9.450483703759526,0.042478922030350134,1311648440.0,23.795724982665465,70.91836734693877,275446172.40000004,4.9971022463597485,918153908.0,62.755102040816325,234148830.74408954,4.247892203035014,-41297341.65591049,62.755102040816325,0.23795724982665464,66.58163265306123,0.30000000000000004,30.000000000000004,0.0004309086779567212,0.043090867795672116,1.0,0.7,0.8500710999318628,118048359.60000004,1036202267.5999999,-41297341.65591049,5512118000.0,183483000.0,1364776000.0,677530000.0,3727600000.0,0.0,1166554000.0,43745000.0,2174494000.0,487233000.0,3830510000.0,55044900.0,436728320.0,237135499.99999997,372760000.0,0.0,209979720.0,0.00998616139930241,0.07923058250930042,0.043020758989557185,0.06762554792912634,0.0,0.0380941989993683,0.011420150319409164,4.462944833375408,True
1210,231.0,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,financeiro,9.421127379425892,0.0423669766624008,5153485525.0,23.733318472048026,90.05102040816327,1082231960.25,4.9839968791300855,3607439867.5,85.45918367346938,919962377.8901505,4.236697666240081,-162269582.35984945,85.45918367346938,0.23733318472048026,66.07142857142857,0.30000000000000004,30.000000000000004,0.0003651918473186371,0.036519184731863705,1.25,0.7,0.8500602566548076,463813697.2500001,4071253564.75,-162269582.35984945,21714138000.0,2135807000.0,1045031000.0,2407552000.0,15349812000.0,1925030000.0,,3992788000.0,96565126000.0,2420761000.0,163858532000.0,800927625.0,418012400.0,1053304000.0,1918726500.0,962515000.0,0.0,0.036885075751107416,0.019250702008064977,0.04850775103299058,0.08836300570623619,0.04432665022208111,0.0,0.024367287752828152,39.890400580643856,True
23248,232.0,ANIMA HOLDING S.A.,outros,9.411883640481465,0.0423317272304351,953960630.0,23.708560311574157,65.3061224489796,200331732.30000004,4.978797665430574,667772441.0,55.86734693877551,170330043.86192003,4.23317272304351,-30001688.438080013,55.86734693877551,0.23708560311574156,65.81632653061224,0.30000000000000004,30.000000000000004,0.0014542971139737395,0.14542971139737396,1.0,0.7,0.8502399590238057,85856456.70000003,753628897.6999999,-30001688.438080013,4023697000.0,1041817000.0,291874000.0,1139987000.0,1490204000.0,,0.0,220007000.0,9997032000.0,1429485000.0,10173712000.0,312545100.0,93399680.0,398995450.0,149020400.0,0.0,0.0,0.07767610235064916,0.023212403916100046,0.09916140554321062,0.03703569130578172,0.0,0.0,0.021625046983834415,6.993450088668297,True
24910,233.0,LWSA S/A,outros,9.404975641443363,0.042305384746773825,423347070.0,28.440594787747113,43.87755102040816,74085737.25,4.9771040878557455,317510302.5,30.612244897959183,62972876.6625,4.230538474677383,-11112860.587499999,30.612244897959183,0.28440594787747114,78.8265306122449,0.25,25.0,0.0,0.0,1.0,0.7,0.85,31751030.250000004,349261332.75,-11112860.587499999,1488531000.0,276384000.0,285551000.0,491749000.0,769434000.0,,0.0,371931000.0,-296458000.0,-134682000.0,3638385000.0,82915200.0,91376320.0,172112150.0,76943400.0,0.0,0.0,0.055702702866114305,0.06138691098808154,0.11562550595184111,0.051690828071434186,0.0,0.0,0.1022242011222012,2.2011701637932313,True
25283,234.0,AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,outros,9.362033650511462,0.04214163274155971,281796400.0,37.77401254145409,33.16326530612245,36985777.5,4.957839146065849,228959575.0,18.112244897959183,31437910.875,4.214163274155972,-5547866.625,18.112244897959183,0.3777401254145409,93.87755102040816,0.1875,18.75,0.0,0.0,1.0,0.7,0.85,15851047.500000002,244810622.5,-5547866.625,746006000.0,402631000.0,9927000.0,144550000.0,744965000.0,,181897000.0,28741000.0,1789447000.0,-414021000.0,1613490000.0,120789300.0,3176640.0,50592500.0,74496500.0,0.0,32741460.0,0.161914649480031,0.004258196314774948,0.06781781915963142,0.09986045688640574,0.0,0.043889003573697793,0.0178129396525544,-4.322116510998234,True
13285,235.0,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,tecnologia,9.331746253838103,0.04202613688702789,422807940.0,23.46156714554444,43.62244897959184,88789667.4,4.926929100564332,295965558.0,33.16326530612245,75736562.06821959,4.20261368870279,-13053105.331780419,33.16326530612245,0.23461567145544437,64.54081632653062,0.30000000000000004,30.000000000000004,0.018111906690482127,1.8111906690482127,1.2,0.7,0.8529884646039295,38052714.60000001,334018272.6,-13053105.331780419,1802130000.0,156559000.0,196014000.0,140845000.0,1361761000.0,,317644000.0,12311000.0,2579761000.0,103422000.0,2311104000.0,56361240.0,75269376.0,59154900.0,163411320.0,0.0,68611104.0,0.03127479149672887,0.041766895839922755,0.032824990427993535,0.09067676582710459,0.0,0.03807222786369462,0.005326891390435047,24.944025449130745,True
27189,236.0,VOTORANTIM CIMENTOS S.A.,tecnologia,9.316414397705394,0.041967671451893146,5180988000.0,17.612822953494696,90.3061224489796,1450676640.0,4.931590426978516,3108592800.0,88.01020408163265,1234521023.4288888,4.196767145189314,-216155616.5711112,88.01020408163265,0.17612822953494695,40.05102040816326,0.4,40.0,0.006040564373897707,0.6040564373897707,1.2,0.7,0.8509966931216931,621718560.0000001,3730311360.0,-216155616.5711112,29416000000.0,1646000000.0,1090000000.0,1201000000.0,23259000000.0,,4048000000.0,4613000000.0,25837000000.0,5061000000.0,49896000000.0,592560000.0,418560000.0,504420000.0,2791080000.0,0.0,874368000.0,0.02014413924394887,0.014228991025292358,0.017147810715257002,0.09488305683981507,0.0,0.029724231710633667,0.09245230078563411,5.105117565698478,True
27251,237.0,INSPIRALI EDUCAÇÃO S.A.,saude_educacao,9.209314817788195,0.041559265353609466,787226979.0,23.282252711437724,60.71428571428571,165317665.59000003,4.8892730694019235,551058885.3,50.76530612244898,140521517.91011563,4.155926535360946,-24796147.679884404,50.76530612244898,0.23282252711437726,63.775510204081634,0.30000000000000004,30.000000000000004,5.5069684037051046e-05,0.005506968403705104,1.05,0.7,0.8500090864978661,70850428.11000003,621909313.41,-24796147.679884404,3381232000.0,818120000.0,226629000.0,888594000.0,1207748000.0,,0.0,110412000.0,4790471000.0,1272169000.0,7851870000.0,257707800.0,76147344.0,326558295.0,126813540.00000001,0.0,0.0,0.07621713032409488,0.022520591311096076,0.09657967717092468,0.03750512830826161,0.0,0.0,0.014061873158878076,3.765593250582273,True
24058,238.0,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,tecnologia,9.100357404083905,0.04114377472101825,354581652.0,30.73097324117609,39.285714285714285,55846610.19,4.840128285485234,274800780.3,25.0,47472715.86747888,4.1143774721018245,-8373894.32252112,25.0,0.3073097324117609,84.43877551020408,0.225,22.5,0.0003361161091550286,0.03361161091550286,1.2,0.7,0.8500554591580105,23934261.510000005,298735041.81,-8373894.32252112,1153825000.0,292505000.0,0.0,327715000.0,914288000.0,,8912000.0,116744000.0,820632000.0,-929738000.0,1777362000.0,105301800.0,0.0,137640300.0,109714560.0,0.0,1924992.0,0.09126323315927458,0.0,0.11929044699152817,0.09508769527441337,0.0,0.0016683569865447532,0.06568386181318156,-0.8826486601601742,True
20435,239.0,TECNISA S.A.,construcao,9.08935425683469,0.04110181608364202,58401247.5,27.221739404024444,8.928571428571429,10220218.3125,4.763804395704278,43800935.625,5.357142857142857,8817942.520768475,4.1101816083642015,-1402275.7917315252,5.357142857142857,0.2722173940402445,73.9795918367347,0.25,25.0,0.0775390867961893,7.75390867961893,0.85,0.7,0.8627939493213712,4380093.562500001,48181029.1875,-1402275.7917315252,214539000.0,52171000.0,13179000.0,25067000.0,249023000.0,,84239000.0,199508000.0,1222616000.0,-27537000.0,1197783000.0,13303605.0,3584688.0000000005,7457432.5,21166955.0,0.0,12888567.0,0.06201019395075021,0.016708794205249396,0.03476026503339719,0.09866250425330593,0.0,0.060075636597541705,0.1665643943852935,-44.39902676399027,True
2577,240.0,CESP - CIA ENERGETICA DE SAO PAULO,tecnologia,9.080900277548983,0.04106957826629749,327896100.0,19.17347257997082,36.734693877551024,82629817.2,4.831715090152647,209853503.99999997,31.377551020408163,70235344.62,4.10695782662975,-12394472.579999998,31.377551020408163,0.19173472579970818,49.234693877551024,0.36000000000000004,36.00000000000001,0.0,0.0,1.2,0.7,0.85,35412778.80000001,245266282.8,-12394472.579999998,1710155000.0,406016000.0,0.0,101499000.0,1159173000.0,,0.0,807182000.0,11923167000.0,1471443000.0,13477622000.0,146165760.0,0.0,42629580.0,139100760.0,0.0,0.0,0.08546930541383675,0.0,0.024927319453499828,0.08133810093237162,0.0,0.0,0.05989053558558031,8.10304374685258,True
20710,241.0,LOG-IN LOGISTICA INTERMODAL S.A.,tecnologia,9.032278386286954,0.04088416692372406,588072360.0,19.086912662803016,53.826530612244895,148194234.72,4.80990199102636,376366310.3999999,45.40816326530612,125965099.512,4.088416692372406,-22229135.208000004,45.1530612244898,0.19086912662803016,48.724489795918366,0.36000000000000004,36.00000000000001,0.0,0.0,1.2,0.7,0.85,63511814.88000002,439878125.28,-22229135.208000004,3081024000.0,189217000.0,0.0,469328000.0,2559264000.0,0.0,72800000.0,300109000.0,3099345000.0,824945000.0,3890716000.0,68118120.0,0.0,197117760.0,307111680.0,0.0,15724800.0,0.022108922228453915,0.0,0.06397800211877609,0.09967844456907833,0.0,0.005103757711721817,0.07713464565391048,3.7570322870009516,True
27057,242.0,VITRU EDUCAÇÃO S.A.,saude_educacao,8.930396050552853,0.040495655901987455,512508937.5,22.68664196189773,50.255102040816325,107626876.87500001,4.764194811998524,358756256.25,38.52040816326531,91482845.34375001,4.049565590198745,-16144031.53125,38.52040816326531,0.2268664196189773,62.5,0.30000000000000004,30.000000000000004,0.0,0.0,1.05,0.7,0.85,46125804.375000015,404882060.625,-16144031.53125,2259078000.0,257623000.0,408815000.0,578195000.0,776278000.0,,0.0,69510000.0,4631878000.0,812553000.0,6093744000.0,81151245.0,137361840.0,212486662.5,81509190.00000001,0.0,0.0,0.03592228555189329,0.06080438125642409,0.09405901987447976,0.036080732936180165,0.0,0.0,0.011406780462060763,5.700401081529451,True
27049,243.0,ORIZON MEIO AMBIENTE S.A.,outros,8.844443667482695,0.04016789105515046,164211800.0,18.723901589136812,23.97959183673469,41381373.6,4.718423200462477,105095551.99999999,19.387755102040817,35227923.309514895,4.016789105515047,-6153450.290485106,19.387755102040817,0.1872390158913681,45.66326530612245,0.36000000000000004,36.00000000000001,0.007872924288389689,0.7872924288389689,1.0,0.7,0.8512990325075843,17734874.400000006,122830426.4,-6153450.290485106,877017000.0,151034000.0,0.0,193108000.0,513138000.0,,0.0,202332000.0,2807900000.0,383852000.0,2983796000.0,45310200.0,0.0,67587800.0,51313800.0,0.0,0.0,0.051663992830241603,0.0,0.07706555289122102,0.058509470169905486,0.0,0.0,0.06781026584927388,7.3150589289622046,True
20575,244.0,JBS S.A.,outros,8.818604840303072,0.040069359066502004,80901434580.0,16.83401757199313,99.74489795918367,22652401682.399998,4.713524920158076,48540860748.0,99.74489795918367,19256654671.516605,4.0069359066502,-3395747010.8833923,99.74489795918367,0.1683401757199313,37.5,0.4,40.0,0.000565393651420666,0.056539365142066596,1.0,0.7,0.8500932899524843,9708172149.600002,58249032897.600006,-3395747010.8833923,480583047000.0,12183499000.0,27839066000.0,58676366000.0,417524245000.0,,33604062000.0,25054137000.0,207043319000.0,36223685000.0,247689021000.0,3655049700.0,8908501120.0,20536728100.0,41752424500.0,0.0,6048731160.0,0.00760544867909167,0.018536860955896347,0.04273294330334545,0.08687868779524385,0.0,0.012586234986353981,0.10115158475272103,5.7156890305334755,True
8397,245.0,MANGELS INDUSTRIAL S.A.,industria,8.620023450803926,0.039312102590428055,195203860.0,18.352989071161556,26.02040816326531,49191372.720000006,4.624953245932713,124930470.39999998,22.95918367346939,41812666.81200001,3.9312102590428055,-7378705.908,22.448979591836736,0.18352989071161557,43.62244897959184,0.36000000000000004,36.00000000000001,0.0,0.0,1.0,0.7,0.85,21082016.880000006,146012487.28,-7378705.908,1063608000.0,44356000.0,11225000.0,171682000.0,928369000.0,,140997000.0,30105000.0,1038365000.0,95799000.0,721479000.0,13306800.0,3592000.0,60088699.99999999,92836900.0,0.0,25379460.0,0.012511000293341156,0.003377184075336026,0.05649515611014584,0.08728488315243962,0.0,0.023861667080352908,0.041726786226626136,10.838996231693441,True
20532,246.0,BCO SANTANDER (BRASIL) S.A.,outros,8.475346381955829,0.038760401106210735,14099644900.0,8.67699081444773,96.93877551020408,7402313572.5,4.5554201775850585,3524911225.0,97.95918367346938,6298357385.248915,3.8760401106210742,-1103956187.2510853,97.95918367346938,0.08676990814447731,6.887755102040815,0.75,75.0,0.005232474350506507,0.5232474350506506,1.0,0.7,0.8508633582678335,3172420102.5000005,6697331327.5,-1103956187.2510853,162494639000.0,0.0,0.0,10324608000.0,104860321000.0,0.0,,20232729000.0,-20232729000.0,19354777000.0,1270029465000.0,0.0,0.0,3613612800.0,10486032100.0,0.0,0.0,0.0,0.0,0.02223835089107155,0.06453155725340576,0.0,0.0,0.015930913067438164,-1.0453609979593153,True
21040,247.0,SYN PROP & TECH S.A.,tecnologia,8.395888049642746,0.03845740022141545,57085764.0,17.421883802763173,8.673469387755102,14385612.528,4.390314718296319,36534888.95999999,9.948979591836734,12601220.958350537,3.845740022141545,-1784391.5696494635,10.204081632653061,0.1742188380276317,39.03061224489796,0.36000000000000004,36.00000000000001,0.15733325258078987,15.733325258078986,1.2,0.7,0.8759599866758303,6165262.512000002,42700151.472,-1784391.5696494635,327667000.0,43700000.0,11882000.0,43331000.0,153681000.0,,696000.0,167881000.0,759419000.0,196654000.0,2278566000.0,15732000.0,4562688.0,18199020.0,18441720.0,0.0,150336.0,0.04801215868549472,0.01392477118538028,0.05554120494282305,0.05628189594924114,0.0,0.00045880726469250797,0.0736783573528263,3.861701262115187,True
20540,248.0,CPFL ENERGIAS RENOVÁVEIS S.A.,utilities,8.388191505953126,0.038428050756357066,255209184.0,7.173651608630671,30.612244897959183,160781785.92,4.519400513437323,25520918.399999995,49.744897959183675,136711287.51835907,3.842805075635706,-24070498.40164092,49.744897959183675,0.07173651608630671,4.336734693877551,0.9,90.0,0.001762957357746579,0.1762957357746579,0.9,0.7,0.8502908879640282,68906479.68,94427398.08000001,-24070498.40164092,3557591000.0,249539000.0,11679000.0,135176000.0,1408442000.0,11679000.0,67441000.0,414259000.0,3341451000.0,2222647000.0,10400365000.0,67375530.0,3363552.0000000005,42580440.0,126759780.00000001,4204440.000000001,10925442.0,0.018938526098137756,0.0009454577549808284,0.011968896930535298,0.03563079061083751,0.0011818221937260356,0.0030710224980892973,0.03983119823198513,1.5033655816690639,True
27073,249.0,SOLVI ESSENCIS AMBIENTAL S.A.,outros,8.38414180554235,0.03841260791012684,629421580.0,17.910919139554117,56.37755102040817,158614238.16,4.513551623167636,402829811.1999999,48.46938775510204,134988741.6403937,3.8412607910126835,-23625496.519606292,48.214285714285715,0.17910919139554116,41.3265306122449,0.36000000000000004,36.00000000000001,0.0063672377952875715,0.6367237795287571,1.0,0.7,0.8510505942362224,67977530.64000002,470807341.84000003,-23625496.519606292,3514178000.0,326580000.0,36121000.0,825804000.0,2165381000.0,,79552000.0,432732000.0,5776162000.0,1303467000.0,7361214000.0,97974000.0,11558720.0,289031400.0,216538100.0,0.0,14319360.0,0.027879635009951116,0.003289167480987019,0.0822472282280522,0.06161842114998159,0.0,0.004074739526569228,0.05878541229748245,4.431383379863088,True
17949,250.0,MRS LOGISTICA S.A.,tecnologia,8.361709804520112,0.03832706727568859,1221483312.0,16.10380977970109,69.64285714285714,342015327.36,4.509066738316306,732889987.1999999,66.58163265306123,290713028.256,3.8327067275688598,-51302299.10400003,66.58163265306123,0.1610380977970109,35.204081632653065,0.4,40.0,0.0,0.0,1.2,0.7,0.85,146577997.44000003,879467984.64,-51302299.10400003,7585058000.0,655746000.0,34211000.0,978028000.0,4033065000.0,,358973000.0,4377047000.0,14947593000.0,3971728000.0,24732735000.0,236068560.0,13137024.0,410771760.0,483967800.0,0.0,77538168.0,0.031122841776555957,0.001731960915789965,0.0541553881328264,0.06380541849515192,0.0,0.010222488476686666,0.17697383649644893,3.763498658518408,True
