CD_CVM,receita,cpv,vendas,sga,ebit,pdd,caixa,estoques,ativo_total,intangivel,software,divida,pessoal,depreciacao,fco,template,pdd_fonte,alerta_receita,DENOM_CIA,setor_cvm,categoria_cvm,mercado_cvm,origem_dfp,setor,setor_fonte,ebitda,divida_liquida
22810,6373370000.0,2796271000.0,636665000.0,471539000.0,2501103000.0,15426000.0,1181898000.0,843983000.0,16725068000.0,197079000.0,47177000.0,2148072000.0,611300000.0,782427000.0,3171145000.0,padrao,dre,False,ELDORADO BRASIL CELULOSE S.A.,Papel e Celulose,Categoria B,,consolidado,commodities,cvm,3283530000.0,966174000.0
22926,490234000.0,52316000.0,0.0,125163000.0,-9091000.0,317223000.0,76391000.0,0.0,1048600000.0,911980000.0,,120110000.0,63816000.0,137206000.0,249178000.0,padrao,dre,False,VIABAHIA CONCESSIONÁRIA DE RODOVIAS SA,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,128115000.0,43719000.0
22977,248346000.0,125771000.0,0.0,6353000.0,116724000.0,0.0,10983000.0,0.0,1447972000.0,26829000.0,,338996000.0,4172000.0,40098000.0,128279000.0,padrao,dva,False,FERREIRA GOMES ENERGIA S.A.,Energia Elétrica,Categoria B,,individual,utilities,cvm,156822000.0,328013000.0
22985,245825000.0,179360000.0,2004000.0,41406000.0,24786000.0,0.0,27603000.0,78574000.0,392322000.0,0.0,,109429000.0,41436000.0,12646000.0,11369000.0,padrao,dva,False,NORTEC QUÍMICA S.A.,Farmacêutico e Higiene,Categoria A,,individual,saude_educacao,cvm,37432000.0,81826000.0
23000,860589000.0,302961000.0,0.0,15267000.0,486106000.0,0.0,80659000.0,7864000.0,3534491000.0,205851000.0,,2161880000.0,31262000.0,126061000.0,260625000.0,padrao,dva,False,LIGHT ENERGIA S.A.,Energia Elétrica,Categoria B,,consolidado,utilities,cvm,612167000.0,2081221000.0
23159,0.0,0.0,89665000.0,0.0,4695854000.0,5526069000.0,7789875000.0,0.0,21615587000.0,2790000.0,,3642282000.0,77867000.0,0.0,4223583000.0,padrao,dva,False,BB SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,4695854000.0,-4147593000.0
23167,847130000.0,265029000.0,0.0,49470000.0,534752000.0,59000.0,191110000.0,0.0,2179471000.0,317487000.0,,1081752000.0,40808000.0,88153000.0,450990000.0,padrao,dre,False,RODOVIAS DAS COLINAS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,622905000.0,890642000.0
23175,2623120000.0,1739976000.0,0.0,415356000.0,615368000.0,56990000.0,972657000.0,0.0,19236755000.0,14141931000.0,,10920781000.0,242141000.0,363359000.0,533488000.0,padrao,dva,False,IGUA SANEAMENTO S.A.,"Saneamento, Serv. Água e Gás",Categoria A,BOLSA,consolidado,utilities,cvm,978727000.0,9948124000.0
23221,1981354000.0,887127000.0,151262000.0,640459000.0,238929000.0,197746000.0,370728000.0,0.0,3456087000.0,1158595000.0,,964333000.0,600155000.0,222434000.0,240520000.0,padrao,dva,False,SER EDUCACIONAL S.A.,Educação,Categoria A,BOLSA,consolidado,saude_educacao,cvm,461363000.0,593605000.0
23230,66908527000.0,60894188000.0,2376100000.0,1714984000.0,1933402000.0,5430000.0,13902766000.0,4727273000.0,95357889000.0,2775094000.0,,29904136000.0,3571189000.0,7753193000.0,11684722000.0,padrao,dva,False,RAIZEN ENERGIA S.A.,"Agricultura (Açúcar, Álcool e Cana)",Categoria B,BALCÃO ORGANIZADO,consolidado,commodities,cvm,9686595000.0,16001370000.0
23248,3801379000.0,1449986000.0,290672000.0,1043300000.0,820099000.0,178526000.0,99601000.0,0.0,9688873000.0,5566994000.0,,5309792000.0,1136280000.0,481036000.0,608360000.0,padrao,dva,False,ANIMA HOLDING S.A.,Educação,Categoria A,BOLSA,consolidado,saude_educacao,cvm,1301135000.0,5210191000.0
23264,89452669000.0,43615080000.0,20191324000.0,6201074000.0,21805576000.0,132720000.0,28595666000.0,11689767000.0,162507949000.0,56873380000.0,,3452728000.0,7615343000.0,6745577000.0,26099035000.0,padrao,dva,False,AMBEV S.A.,Bebidas e Fumo,Categoria A,BOLSA,consolidado,industria,cvm,28551153000.0,-25142938000.0
23272,219742000.0,5334000.0,9820000.0,46506000.0,487940000.0,787000.0,226237000.0,197363000.0,6774201000.0,11758000.0,,2066202000.0,83662000.0,5671000.0,68410000.0,padrao,dva,True,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,493611000.0,1839965000.0
23280,6686149000.0,4840412000.0,292725000.0,321976000.0,1242138000.0,52432000.0,3341794000.0,6080000.0,17087903000.0,372458000.0,,12185823000.0,490476000.0,1152879000.0,-725563000.0,padrao,dva,False,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Serviços Transporte e Logística,Categoria A,BALCÃO ORGANIZADO,consolidado,outros,padrao,2395017000.0,8844029000.0
23302,67771322.0,0.0,0.0,31574337.0,36465408.0,93012.0,37601374.0,0.0,279567562.0,144005697.0,,81805645.0,165267560.0,3259669.0,37811058.0,padrao,dva,True,QUALITY SOFTWARE S.A.,Emp. Adm. Part. - Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,39725077.0,44204271.0
23310,1420763000.0,105947000.0,253824000.0,963863000.0,90815000.0,12196000.0,400233000.0,0.0,3840648000.0,829813000.0,,542321000.0,439444000.0,222503000.0,382454000.0,padrao,dva,False,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,Hospedagem e Turismo,Categoria A,BOLSA,consolidado,outros,padrao,313318000.0,142088000.0
23329,191953000.0,122888000.0,0.0,5429000.0,63796000.0,0.0,12979000.0,53042000.0,279099000.0,0.0,,890657000.0,11639000.0,40393000.0,12265000.0,padrao,dva,False,TERMELÉTRICA PERNAMBUCO III S.A.,Energia Elétrica,Categoria B,BOLSA,individual,utilities,cvm,104189000.0,877678000.0
23370,256926000.0,208611000.0,1712000.0,16892000.0,18755000.0,488000.0,3844000.0,38872000.0,782902000.0,151000.0,,0.0,68105000.0,64954000.0,70012000.0,padrao,dva,False,FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,83709000.0,-3844000.0
23388,4698008000.0,3000552000.0,0.0,182806000.0,1515033000.0,0.0,1191864000.0,88843000.0,24035138000.0,1043726000.0,7779000.0,5910720000.0,145500000.0,809961000.0,1668055000.0,padrao,dre,False,AXIA ENERGIA UHE SANTO ANTÔNIO S.A.,Energia Elétrica,Categoria B,BALCÃO NÃO ORGANIZADO,individual,utilities,cvm,2324994000.0,4718856000.0
23396,14212394000.0,7241508000.0,0.0,1565176000.0,5807716000.0,3786000.0,182644000.0,61905000.0,44331033000.0,20160327000.0,,24781303000.0,1221968000.0,949445000.0,2633373000.0,padrao,dva,False,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,"Saneamento, Serv. Água e Gás",Categoria A,BALCÃO ORGANIZADO,consolidado,utilities,cvm,6757161000.0,24598659000.0
23426,3765867000.0,2557367000.0,0.0,147080000.0,1429926000.0,0.0,1232089000.0,0.0,13344650000.0,1770555000.0,,6440485000.0,68790000.0,509319000.0,457017000.0,padrao,dva,False,SERENA GERAÇÃO S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,BOLSA,consolidado,utilities,cvm,1939245000.0,5208396000.0
23442,1248629000.0,470009000.0,0.0,120750000.0,658343000.0,513000.0,4899000.0,3850000.0,2391100000.0,1577069000.0,,1162873000.0,38055000.0,78652000.0,440801000.0,padrao,dva,False,ÁGUAS GUARIROBA S.A,"Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,736995000.0,1157974000.0
23469,726541000.0,298977000.0,0.0,77648000.0,350327000.0,1449000.0,9361000.0,5661000.0,1361559000.0,847651000.0,,639363000.0,31024000.0,74413000.0,205796000.0,padrao,dva,False,PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO,"Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,424740000.0,630002000.0
23507,1024792000.0,507107000.0,275949000.0,64079000.0,186832000.0,58000.0,233957000.0,265432000.0,1384706000.0,106745000.0,,359354000.0,207810000.0,37683000.0,73936000.0,padrao,dva,False,OUROFINO S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,224515000.0,125397000.0
23515,3331291000.0,1935977000.0,0.0,113416000.0,1295267000.0,32859000.0,847188000.0,7632000.0,15035262000.0,10459214000.0,,1856321000.0,115570000.0,1116449000.0,2212114000.0,padrao,dva,False,CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,2411716000.0,1009133000.0
23523,0.0,0.0,0.0,214788.0,-214788.0,0.0,107506.0,0.0,95950500.0,0.0,,0.0,0.0,0.0,-306143.0,padrao,dva,False,PORTO SUDESTE V.M. S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,-214788.0,-107506.0
23531,48914896000.0,28490155000.0,8758843000.0,3695684000.0,9249211000.0,833072000.0,932608000.0,554994000.0,103478630000.0,16075722000.0,,10424670000.0,3934678000.0,12512379000.0,20102539000.0,padrao,dva,False,CLARO TELECOM PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,Categoria A,,consolidado,utilities,cvm,21761590000.0,9492062000.0
23540,75948000.0,46904000.0,0.0,970000.0,28074000.0,0.0,14000.0,0.0,28190000.0,0.0,,0.0,0.0,46904000.0,106562000.0,padrao,dva,False,SALUS INFRAESTRUTURA PORTUARIA SA,"Construção Civil, Mat. Constr. e Decoração",Categoria B,,individual,construcao,cvm,74978000.0,-14000.0
23558,3217642.0,0.0,0.0,560662.0,1414583.0,0.0,583916.0,0.0,40861182.0,0.0,,317614.0,0.0,146070.0,3563842.0,padrao,dva,False,LEADS CIA. SECURITIZADORA,Securitização de Recebíveis,Categoria B,,individual,financeiro,cvm,1560653.0,-266302.0
23574,2224984000.0,1494928000.0,606288000.0,228376000.0,30217000.0,5865000.0,217796000.0,60059000.0,2796869000.0,940481000.0,,579021000.0,603089000.0,252120000.0,66633000.0,padrao,dre,False,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,Alimentos,Categoria A,BOLSA,consolidado,industria,cvm,282337000.0,361225000.0
23582,496483000.0,496676000.0,0.0,21216000.0,-62353000.0,0.0,6372000.0,0.0,1924183000.0,1839328000.0,,257176000.0,32115000.0,88901000.0,95447000.0,padrao,dva,False,ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,26548000.0,250804000.0
23590,1257265000.0,467944000.0,0.0,157183000.0,552205000.0,5851000.0,19161000.0,0.0,2445312000.0,1585758000.0,,346206000.0,236769000.0,117381000.0,512456000.0,padrao,dva,False,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,669586000.0,327045000.0
23604,1139569000.0,975348000.0,54178000.0,84319000.0,62742000.0,0.0,147426000.0,967901000.0,2050612000.0,2192000.0,,989977000.0,39685000.0,2679000.0,17291000.0,padrao,dva,False,YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,65421000.0,842551000.0
23612,125370000.0,86408000.0,0.0,16490000.0,14962000.0,7510000.0,26987000.0,3672000.0,264366000.0,7242000.0,,182136000.0,11232000.0,31935000.0,37533000.0,padrao,dva,False,MAESTRO LOCADORA DE VEICULOS S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,individual,outros,padrao,46897000.0,155149000.0
23620,1981051000.0,1446110000.0,0.0,174998000.0,299240000.0,0.0,46640000.0,13713000.0,7497628000.0,17404000.0,,4828225000.0,639789000.0,617839000.0,848658000.0,padrao,dva,False,CBO HOLDING S.A.,Emp. Adm. Part. - Petróleo e Gás,Categoria A,,consolidado,commodities,cvm,917079000.0,4781585000.0
23671,179572000.0,54778000.0,0.0,14244000.0,110231000.0,0.0,8431000.0,0.0,2392820000.0,1279000.0,,725967000.0,17279000.0,514000.0,76449000.0,padrao,dva,False,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A,Energia Elétrica,Categoria B,,individual,utilities,cvm,110745000.0,717536000.0
23680,215987000.0,86945000.0,0.0,27299000.0,101481000.0,0.0,8671000.0,0.0,2223660000.0,1005000.0,,565271000.0,5415000.0,1141000.0,78425000.0,padrao,dva,False,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A,Energia Elétrica,Categoria B,,individual,utilities,cvm,102622000.0,556600000.0
23795,0.0,0.0,0.0,126617000.0,4223023000.0,0.0,435000.0,0.0,14024016000.0,0.0,,0.0,84064000.0,17000.0,3599712000.0,padrao,dva,False,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,4223040000.0,-435000.0
23817,581866000.0,370924000.0,0.0,126239000.0,89373000.0,0.0,26052000.0,0.0,392006000.0,81675000.0,,8461000.0,436662000.0,12520000.0,87711000.0,padrao,dva,False,BRQ SOLUCOES EM INFORMATICA S.A.,Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,101893000.0,-17591000.0
23825,13481270000.0,9465403000.0,619817000.0,550740000.0,2620072000.0,72219000.0,677895000.0,0.0,30573857000.0,342163000.0,,20491514000.0,555100000.0,2080489000.0,-2514109000.0,padrao,dre,False,MOVIDA PARTICIPACOES SA,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,4700561000.0,19813619000.0
23833,272239000.0,357685000.0,0.0,132264000.0,-217710000.0,2000.0,56499000.0,0.0,466529000.0,341343000.0,,691138000.0,59383000.0,55207000.0,96313000.0,padrao,dre,False,CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,-162503000.0,634639000.0
23868,692906000.0,445811000.0,0.0,60820000.0,188662000.0,0.0,17720000.0,0.0,1492655000.0,40601000.0,,1008990000.0,56221000.0,7763000.0,232673000.0,padrao,dva,False,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,196425000.0,991270000.0
23884,652731000.0,467228000.0,0.0,18525000.0,167017000.0,0.0,21998000.0,0.0,2324928000.0,2180458000.0,,1007430000.0,26296000.0,71263000.0,192170000.0,padrao,dva,False,ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,238280000.0,985432000.0
23922,1869096000.0,1463466000.0,0.0,58295000.0,359338000.0,0.0,841824000.0,0.0,4464114000.0,3517447000.0,,1567786000.0,72706000.0,97244000.0,411784000.0,padrao,dva,False,CONCESSIONÁRIA ROTA DO OESTE S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,456582000.0,725962000.0
23957,12594000.0,63697000.0,4007000.0,23295000.0,-66593000.0,0.0,11338000.0,38557000.0,466998000.0,0.0,,153510000.0,2039000.0,454000.0,26041000.0,padrao,dva,False,SUGOI S.A.,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",Categoria A,,consolidado,construcao,cvm,-66139000.0,142172000.0
23981,382068000.0,127130000.0,0.0,109935000.0,150779000.0,3158000.0,227402000.0,11173000.0,1194677000.0,439111000.0,,103552000.0,97361000.0,37682000.0,214696000.0,padrao,dva,False,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,"Agricultura (Açúcar, Álcool e Cana)",Categoria A,BOLSA,consolidado,commodities,cvm,188461000.0,-123850000.0
24058,1216992000.0,861335000.0,0.0,248597000.0,113009000.0,9720000.0,114972000.0,11618000.0,2889222000.0,1003888000.0,,721713000.0,299735000.0,107838000.0,-41021000.0,padrao,dva,False,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,220847000.0,606741000.0
24066,1496913000.0,543192000.0,2245000.0,99611000.0,863917000.0,663000.0,227218000.0,431000.0,3441963000.0,1578119000.0,,0.0,194869000.0,146843000.0,775959000.0,padrao,dre,False,TCP TERMINAL DE CONTEINERES DE PARANAGUA SA,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,1010760000.0,-227218000.0
24082,3336000.0,40000.0,0.0,267000.0,3789000.0,0.0,667000.0,0.0,2954000.0,0.0,,0.0,0.0,0.0,4596000.0,padrao,dva,False,TRAVESSIA SECURITIZADORA S.A.,Securitização de Recebíveis,Categoria B,BOLSA,individual,financeiro,cvm,3789000.0,-667000.0
24104,252201000.0,205340000.0,0.0,42103000.0,5189000.0,0.0,63550000.0,0.0,1068419000.0,798443000.0,,401362000.0,18391000.0,99631000.0,93140000.0,padrao,dva,False,CONCESSIONÁRIA DA RODOVIA MG-050 S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,104820000.0,337812000.0
24112,19526208000.0,14310434000.0,934145000.0,567457000.0,3390632000.0,490000.0,1210009000.0,943578000.0,26274943000.0,1559613000.0,531649000.0,36484585000.0,2356772000.0,2563982000.0,2787024000.0,padrao,dva,False,AZUL S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,5954614000.0,35274576000.0
24120,1084954000.0,57035000.0,0.0,36953000.0,985342000.0,144139000.0,31861000.0,0.0,11084598000.0,148375000.0,,3305556000.0,36300000.0,9181000.0,681445000.0,padrao,dva,False,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,Emp. Adm. Part. - Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,consolidado,utilities,cvm,994523000.0,3273695000.0
24139,238677000.0,141363000.0,0.0,16811000.0,80503000.0,0.0,6510000.0,0.0,729698000.0,655707000.0,,492654000.0,20520000.0,32149000.0,107880000.0,padrao,dva,False,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,112652000.0,486144000.0
24147,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,9000.0,0.0,,0.0,0.0,0.0,0.0,padrao,dva,False,CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I,Securitização de Recebíveis,Categoria B,BALCÃO ORGANIZADO,individual,financeiro,cvm,0.0,-1000.0
24155,358342000.0,209847000.0,0.0,11932000.0,199986000.0,0.0,29559000.0,2379000.0,2913350000.0,29545000.0,,1401511000.0,10231000.0,74769000.0,55744000.0,padrao,dva,False,COMPANHIA ENERGÉTICA SINOP S/A,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,274755000.0,1371952000.0
24171,115636000000.0,94461000000.0,0.0,16527000000.0,4271000000.0,13000000.0,15207000000.0,12592000000.0,100188000000.0,6762000000.0,,24965000000.0,5730000000.0,1834000000.0,4706000000.0,padrao,dva,False,ATACADÃO S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),Categoria B,BOLSA,consolidado,varejo,cvm,6105000000.0,9758000000.0
24180,6057974000.0,5281243000.0,0.0,0.0,37167000.0,0.0,18861000.0,37990000.0,16446866000.0,130599000.0,,6741827000.0,229483000.0,3383021000.0,149311000.0,padrao,dva,False,IRB - BRASIL RESSEGUROS S.A.,Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,3420188000.0,6722966000.0
24210,779107000.0,35058000.0,0.0,27991000.0,716782000.0,0.0,20581000.0,0.0,5909120000.0,4058000.0,,2169579000.0,25205000.0,2414000.0,508155000.0,padrao,dva,False,ARGO TRANSMISSÃO DE ENERGIA S/A,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,719196000.0,2148998000.0
24228,11249647000.0,8973675000.0,1096006000.0,586185000.0,652098000.0,17245000.0,2800256000.0,1919767000.0,10621358000.0,1104587000.0,,5754294000.0,777236000.0,261947000.0,554854000.0,padrao,dva,False,CAMIL ALIMENTOS S.A.,Alimentos,Categoria A,BOLSA,consolidado,industria,cvm,914045000.0,2954038000.0
24236,1100583000.0,854084000.0,0.0,156653000.0,89846000.0,1000.0,232537000.0,5778000.0,1229162000.0,230973000.0,,488508000.0,581834000.0,48736000.0,107751000.0,padrao,dva,False,PRINER SERVIÇOS INDUSTRIAIS S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,138582000.0,255971000.0
24260,5580304000.0,3267414000.0,450965000.0,575312000.0,1263607000.0,0.0,1490624000.0,0.0,18350302000.0,2395072000.0,294143000.0,5914614000.0,924102000.0,1412269000.0,1375541000.0,padrao,dva,False,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Brinquedos e Lazer,Categoria A,BOLSA,consolidado,industria,cvm,2675876000.0,4423990000.0
24279,462103000.0,323569000.0,32689000.0,36175000.0,75999000.0,8758000.0,15049000.0,366715000.0,1292673000.0,23000.0,,357565000.0,19964000.0,1783000.0,-57803000.0,padrao,dva,False,INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,77782000.0,342516000.0
24295,172272000000.0,164031000000.0,2697000000.0,999000000.0,8769000000.0,22000000.0,10480000000.0,6109000000.0,49000000000.0,1447000000.0,,20808000000.0,1188000000.0,554000000.0,4148000000.0,padrao,dva,False,VIBRA ENERGIA S/A,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,9323000000.0,10328000000.0
24317,4556360000.0,1597898000.0,2599536000.0,394558000.0,-35632000.0,0.0,48259000.0,198030000.0,4677970000.0,1622498000.0,,1298677000.0,926785000.0,483671000.0,312797000.0,padrao,dva,False,ZAMP SA,Alimentos,Categoria B,BOLSA,consolidado,industria,cvm,448039000.0,1250418000.0
24333,467259.0,0.0,0.0,391253.0,76006.0,0.0,80.0,0.0,371598.0,32256.0,,0.0,0.0,730.0,101569.0,padrao,dva,False,AUZZA SECURITIZADORA S. A.,Securitização de Recebíveis,Categoria B,BALCÃO ORGANIZADO,individual,financeiro,cvm,76736.0,-80.0
24341,949087000.0,501081000.0,0.0,74845000.0,370700000.0,0.0,411731000.0,16456000.0,3568944000.0,2742052000.0,,3046293000.0,55738000.0,115018000.0,377838000.0,padrao,dva,False,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,485718000.0,2634562000.0
24392,28914698000.0,25613945000.0,332262000.0,2263655000.0,740991000.0,12335000.0,596753000.0,366428000.0,73499646000.0,49478743000.0,,12754691000.0,586138000.0,753113000.0,2726232000.0,padrao,dva,False,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,1494104000.0,12157938000.0
24422,558657000.0,103809000.0,0.0,1280000.0,453699000.0,0.0,81617000.0,0.0,2830756000.0,481460000.0,,464744000.0,7913000.0,21676000.0,288739000.0,padrao,dva,False,COMPANHIA ENERGÉTICA JAGUARA,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,475375000.0,383127000.0
24430,360316000.0,68019000.0,0.0,1080000.0,292036000.0,0.0,36385000.0,0.0,1750310000.0,318685000.0,,320187000.0,8151000.0,16111000.0,188100000.0,padrao,dva,False,COMPANHIA ENERGÉTICA MIRANDA,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,308147000.0,283802000.0
24457,267869000.0,7334000.0,0.0,1532000.0,259246000.0,0.0,37466000.0,0.0,1432949000.0,523000.0,,425217000.0,3095000.0,24000.0,91132000.0,padrao,dva,False,BELÉM TRANSMISSORA DE ENERGIA S.A,Energia Elétrica,Categoria B,,individual,utilities,cvm,259270000.0,387751000.0
24481,251665000.0,21126000.0,0.0,2106000.0,228373000.0,0.0,37445000.0,0.0,1665776000.0,266000.0,,647099000.0,5988000.0,12000.0,129021000.0,padrao,dva,False,TAPAJÓS TRANSMISSORA DE ENERGIA S.A.,Energia Elétrica,Categoria B,,individual,utilities,cvm,228385000.0,609654000.0
24546,338466000.0,172623000.0,44499000.0,74721000.0,49553000.0,348000.0,64007000.0,93386000.0,298099000.0,11133000.0,,117841000.0,81039000.0,5620000.0,48129000.0,padrao,dva,False,PRÁTICA PRODUTOS S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",Categoria A,BOLSA,consolidado,industria,cvm,55173000.0,53834000.0
24589,1589546000.0,638544000.0,0.0,72466000.0,878136000.0,12225000.0,91492000.0,0.0,10451631000.0,5111000.0,,4182878000.0,41349000.0,2609000.0,381663000.0,padrao,dva,False,ENERGISA TRANSMISSÃO DE ENERGIA S/A,Emp. Adm. Part. - Energia Elétrica,Categoria B,BOLSA,consolidado,utilities,cvm,880745000.0,4091386000.0
24597,154939000.0,45740000.0,0.0,9476000.0,99723000.0,325000.0,6913000.0,0.0,813631000.0,0.0,,356936000.0,16133000.0,0.0,38229000.0,padrao,dre,False,CELEO REDES TRANSMISSÃO DE ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,consolidado,utilities,cvm,99723000.0,350023000.0
24627,1754376000.0,1095626000.0,147005000.0,166764000.0,328797000.0,14689000.0,33317000.0,606189000.0,3411729000.0,487746000.0,,558952000.0,284622000.0,51761000.0,507203000.0,padrao,dva,False,BLAU FARMACÊUTICA S.A.,Farmacêutico e Higiene,Categoria A,BOLSA,consolidado,saude_educacao,cvm,380558000.0,525635000.0
24643,1855.0,0.0,0.0,1572.0,281.0,0.0,1.0,0.0,2922.0,21.0,21.0,0.0,652.0,21.0,-33.0,padrao,dva,False,CASA DE PEDRA SECURITIZADORA DE CREDITO S/A,Securitização de Recebíveis,Categoria B,,individual,financeiro,cvm,302.0,-1.0
24660,1450437000.0,1509621000.0,39367000.0,99114000.0,-250831000.0,332000.0,25329000.0,4317000.0,1036364000.0,197241000.0,,463751000.0,378511000.0,137661000.0,275866000.0,padrao,dva,False,BBM LOGÍSTICA S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,-113170000.0,438422000.0
24694,7151714000.0,3638589000.0,2230503000.0,688354000.0,612094000.0,735000.0,996713000.0,1665936000.0,8945967000.0,529226000.0,,2917310000.0,853750000.0,425976000.0,1069935000.0,padrao,dva,False,GRUPO SBF S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,1038070000.0,1920597000.0
24708,7256473000.0,1019222000.0,0.0,124946000.0,6137841000.0,0.0,3209281000.0,0.0,21813833000.0,0.0,,22086905000.0,110292000.0,424246000.0,5088098000.0,padrao,dva,False,NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS,Emp. Adm. Part. - Petróleo e Gás,Categoria B,BALCÃO ORGANIZADO,individual,commodities,cvm,6562087000.0,18877624000.0
