CD_CVM,receita,cpv,vendas,sga,ebit,pdd,caixa,estoques,ativo_total,intangivel,software,divida,pessoal,depreciacao,fco,template,pdd_fonte,alerta_receita,DENOM_CIA,setor_cvm,categoria_cvm,mercado_cvm,origem_dfp,setor,setor_fonte,ebitda,divida_liquida
16659,40883141000.0,0.0,0.0,7252776000.0,3073644000.0,50165000.0,1897923000.0,0.0,55864993000.0,3911751000.0,,0.0,3240456000.0,422720000.0,1368371000.0,padrao,dva,False,PORTO SEGURO S.A.,Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,3496364000.0,-1897923000.0
16675,80854699.0,16782918.0,0.0,51865228.0,12486101.0,0.0,490657.0,0.0,150626315.0,0.0,,15825496.0,25166265.0,1274855.0,446543.0,padrao,dva,False,CEL PARTICIPAÇÕES S.A. - CELPAR,Emp. Adm. Part. - Educação,Categoria B,,consolidado,saude_educacao,cvm,13760956.0,15334839.0
16705,0.0,0.0,0.0,289485.0,-289485.0,0.0,675.0,0.0,200675.0,0.0,,0.0,0.0,0.0,-289469.0,padrao,dva,False,YBYRÁ CAPITAL S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,consolidado,outros,padrao,-289485.0,-675.0
16748,7191997000.0,3843577000.0,0.0,865505000.0,3194882000.0,60142000.0,54447000.0,76672000.0,16080485000.0,10760504000.0,,6240696000.0,682465000.0,486794000.0,2359424000.0,padrao,dva,False,CIA RIOGRANDENSE DE SANEAMENTO,"Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,3681676000.0,6186249000.0
16772,6632655000.0,0.0,0.0,1946575000.0,5924914000.0,448020000.0,17570130000.0,0.0,98290468000.0,0.0,,33902000.0,1441424000.0,7969000.0,5389134000.0,padrao,dre,False,BNDES PARTICIPACOES S.A. - BNDESPAR,Emp. Adm. Part. - Sem Setor Principal,Categoria B,,individual,outros,padrao,5932883000.0,-17536228000.0
16861,2168120000.0,1044376000.0,127117000.0,350518000.0,655841000.0,53281000.0,4786000.0,131438000.0,6161832000.0,3728352000.0,,2836026000.0,495858000.0,214834000.0,485364000.0,padrao,dva,False,CIA CATARINENSE DE AGUAS E SANEAM.-CASAN,"Saneamento, Serv. Água e Gás",Categoria A,BOLSA,individual,utilities,cvm,870675000.0,2831240000.0
16985,6450672000.0,4836324000.0,119533000.0,229683000.0,1158768000.0,119533000.0,501221000.0,52829000.0,9107164000.0,793364000.0,,4941463000.0,221940000.0,281291000.0,652610000.0,padrao,dva,False,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,1440059000.0,4440242000.0
16993,476851000.0,253112000.0,0.0,302849000.0,-344895000.0,313290000.0,379911000.0,0.0,1769992000.0,19251000.0,,0.0,160204000.0,17749000.0,-89189000.0,padrao,dva,False,EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.,Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,-327146000.0,-379911000.0
17329,12860075000.0,6853514000.0,68694000.0,450687000.0,6268325000.0,0.0,3358552000.0,0.0,55312909000.0,5369554000.0,,28659356000.0,448843000.0,1392171000.0,3345511000.0,padrao,dva,False,ENGIE BRASIL ENERGIA S.A.,Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,7660496000.0,25300804000.0
17434,0.0,0.0,0.0,206075.0,-206075.0,0.0,1.0,0.0,74434.0,0.0,,0.0,0.0,0.0,-203893.0,padrao,dva,False,LONGDIS S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,BALCÃO ORGANIZADO,individual,outros,padrao,-206075.0,-1.0
17450,13847776000.0,7562149000.0,58352000.0,637450000.0,4579664000.0,29000.0,7018132000.0,263489000.0,53783092000.0,6421681000.0,,23123837000.0,1321057000.0,2213331000.0,7141811000.0,padrao,dva,False,RUMO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,6792995000.0,16105705000.0
17485,9977000000.0,7208000000.0,54000000.0,347000000.0,2271000000.0,97000000.0,381000000.0,0.0,13080000000.0,1070000000.0,,8247000000.0,633000000.0,451000000.0,620000000.0,padrao,dre,False,ELEKTRO REDES S.A.,Energia Elétrica,Categoria A,BOLSA,individual,utilities,cvm,2722000000.0,7866000000.0
17493,0.0,0.0,0.0,1288872.0,-2115792.0,0.0,454864.0,0.0,888176.0,318714.0,,0.0,0.0,85594.0,-1208659.0,padrao,dva,False,CAPITALPART PARTICIPACOES S.A.,Emp. Adm. Part. - Telecomunicações,Categoria A,BALCÃO ORGANIZADO,individual,utilities,cvm,-2030198.0,-454864.0
17671,59595000000.0,32925368000.0,13348112000.0,3771605000.0,9859278000.0,1581337000.0,7032339000.0,1475998000.0,128071708000.0,47968458000.0,,20346681000.0,6798584000.0,14944404000.0,20717402000.0,padrao,dva,False,TELEFÔNICA BRASIL S.A,Telecomunicações,Categoria A,BOLSA,consolidado,utilities,cvm,24803682000.0,13314342000.0
17850,55906000.0,48679000.0,0.0,10135000.0,-57656000.0,45000.0,4418000.0,43000.0,79372000.0,0.0,,0.0,25442000.0,0.0,-65070000.0,padrao,dva,False,RUMO MALHA OESTE S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,-57656000.0,-4418000.0
17868,4256000.0,3301000.0,0.0,3482000.0,-7494000.0,0.0,0.0,91000.0,289683000.0,0.0,,0.0,73000.0,1617000.0,4481000.0,padrao,dva,False,INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,,consolidado,industria,cvm,-5877000.0,0.0
17884,0.0,0.0,0.0,148000.0,-148000.0,0.0,334000.0,0.0,358000.0,0.0,,0.0,0.0,0.0,-106000.0,padrao,dva,False,BETAPART PARTICIPACOES S.A.,Emp. Adm. Part. - Crédito Imobiliário,Categoria A,BOLSA,individual,financeiro,cvm,-148000.0,-334000.0
17892,3627414000.0,1491508000.0,228958000.0,245068000.0,1676068000.0,8154000.0,735017000.0,40061000.0,5906097000.0,182452000.0,,2711664000.0,617511000.0,301658000.0,1631753000.0,padrao,dva,False,SANTOS BRASIL PARTICIPACOES S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,BOLSA,consolidado,outros,padrao,1977726000.0,1976647000.0
17930,6204494000.0,4577654000.0,542000.0,154761000.0,1499970000.0,26000.0,4270048000.0,103439000.0,22009624000.0,2071000.0,,8650489000.0,413920000.0,821125000.0,1939654000.0,padrao,dva,False,RUMO MALHA PAULISTA S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,2321095000.0,4380441000.0
17949,7585058000.0,4033065000.0,34211000.0,655746000.0,2817306000.0,3527000.0,4377047000.0,358973000.0,24732735000.0,322109000.0,,9662320000.0,978028000.0,1154422000.0,3611239000.0,padrao,dva,False,MRS LOGISTICA S.A.,Serviços Transporte e Logística,Categoria A,BALCÃO ORGANIZADO,consolidado,outros,padrao,3971728000.0,5285273000.0
17965,0.0,0.0,0.0,148000.0,-148000.0,0.0,933000.0,0.0,985000.0,0.0,,0.0,0.0,0.0,-42000.0,padrao,dva,False,GAMA PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,individual,outros,padrao,-148000.0,-933000.0
17973,7016663000.0,2189619000.0,887451000.0,1892503000.0,1307019000.0,726438000.0,78452000.0,574974000.0,24122987000.0,14684745000.0,,6649824000.0,1800251000.0,679251000.0,1285616000.0,padrao,dre,False,COGNA EDUCAÇÃO S.A.,Emp. Adm. Part. - Educação,Categoria A,BOLSA,consolidado,saude_educacao,cvm,1986270000.0,6571372000.0
18139,4160000000.0,2892000000.0,40000000.0,148000000.0,1060000000.0,20000000.0,680000000.0,0.0,6906000000.0,388000000.0,,3642000000.0,198000000.0,199000000.0,769000000.0,padrao,dre,False,CIA ENERGETICA DO RIO GDE NORTE - COSERN,Energia Elétrica,Categoria B,BOLSA,individual,utilities,cvm,1259000000.0,2962000000.0
18309,12223744000.0,8846555000.0,258344000.0,337413000.0,20028209000.0,224416000.0,807202000.0,28545000.0,18809559000.0,1422477000.0,,8196150000.0,195870000.0,613902000.0,1453930000.0,padrao,dva,False,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Energia Elétrica,Categoria A,BOLSA,individual,utilities,cvm,20642111000.0,7388948000.0
18333,0.0,0.0,0.0,143000.0,-143000.0,0.0,78000.0,0.0,85000.0,0.0,,0.0,0.0,0.0,-136000.0,padrao,dva,False,PROMPT PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,individual,outros,padrao,-143000.0,-78000.0
18368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,padrao,dva,False,RIO PARANAPANEMA ENERGIA S.A.,Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,0.0,0.0
18376,9411153000.0,5708038000.0,159463000.0,270484000.0,4131906000.0,0.0,1356062000.0,72704000.0,47201372000.0,436233000.0,,16007349000.0,347095000.0,34692000.0,-1215500000.0,padrao,dva,False,ISA ENERGIA BRASIL,Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,4166598000.0,14651287000.0
18414,291854.0,187259.0,35118.0,50967.0,23146.0,2516.0,80358.0,82959.0,653086.0,74342.0,,295026.0,91575.0,19572.0,28858.0,padrao,dva,False,PADTEC HOLDING S.A.,Emp. Adm. Part. - Telecomunicações,Categoria A,BOLSA,consolidado,utilities,cvm,42718.0,214668.0
18465,142369540000.0,133010699000.0,2517894000.0,2249413000.0,4979263000.0,0.0,3175125000.0,4244164000.0,49348994000.0,3316478000.0,,21832894000.0,2514106000.0,1586163000.0,5452502000.0,padrao,dre,False,ULTRAPAR PARTICIPACOES S.A.,Emp. Adm. Part. - Petróleo e Gás,Categoria A,BOLSA,consolidado,commodities,cvm,6565426000.0,18657769000.0
18546,3244993000.0,1929282000.0,227319000.0,591329000.0,496552000.0,91484000.0,8127000.0,33527000.0,8009847000.0,6549023000.0,54101000.0,2757986000.0,478279000.0,266711000.0,992318000.0,padrao,dre,False,CAGECE - CIA DE AGUA E ESGOTO DO CEARA,"Saneamento, Serv. Água e Gás",Categoria A,BALCÃO ORGANIZADO,individual,utilities,cvm,763263000.0,2749859000.0
18589,157719000.0,78245000.0,0.0,10921000.0,68475000.0,0.0,305814000.0,8362000.0,1343652000.0,125644000.0,,113360000.0,19404000.0,51951000.0,118933000.0,padrao,dva,False,INVESTCO S.A.,Energia Elétrica,Categoria A,,individual,utilities,cvm,120426000.0,-192454000.0
18597,7952000.0,5586000.0,552000.0,2031000.0,-176000.0,0.0,4433000.0,0.0,6991000.0,472000.0,,0.0,3258000.0,819000.0,-971000.0,padrao,dva,False,DTCOM - DIRECT TO COMPANY S.A.,Telecomunicações,Categoria A,BOLSA,individual,utilities,cvm,643000.0,-4433000.0
18627,7205727000.0,3150783000.0,706048000.0,1384487000.0,2337506000.0,236603000.0,5608131000.0,97003000.0,26465924000.0,12602327000.0,,7392664000.0,1862735000.0,626251000.0,7060384000.0,padrao,dva,False,CIA SANEAMENTO DO PARANA - SANEPAR,"Saneamento, Serv. Água e Gás",Categoria A,BOLSA,individual,utilities,cvm,2963757000.0,1784533000.0
18660,44367780000.0,30243584000.0,985664000.0,1722798000.0,11054471000.0,361253000.0,2229320000.0,236566000.0,81099930000.0,6892838000.0,,29055727000.0,2254343000.0,2071254000.0,7162797000.0,padrao,dre,False,CPFL ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,13125725000.0,26826407000.0
18708,117260000.0,69498000.0,258000.0,72266000.0,30967000.0,0.0,10625000.0,0.0,1293696000.0,14013000.0,,153038000.0,40653000.0,17535000.0,-22008000.0,padrao,dva,False,CIA PARTICIPACOES ALIANCA DA BAHIA,Emp. Adm. Part. - Sem Setor Principal,Categoria A,BOLSA,consolidado,outros,padrao,48502000.0,142413000.0
18724,0.0,0.0,0.0,34541000.0,471908000.0,0.0,18402000.0,0.0,7999560000.0,4067000.0,,0.0,22268000.0,0.0,670015000.0,padrao,dva,False,BRADESPAR S.A.,Emp. Adm. Part. - Extração Mineral,Categoria A,BOLSA,individual,commodities,cvm,471908000.0,-18402000.0
18775,3818051000.0,1962357000.0,0.0,166829000.0,2044995000.0,29420000.0,976213000.0,9882000.0,16313322000.0,9931254000.0,,2501304000.0,147487000.0,1000724000.0,2805154000.0,padrao,dva,False,INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,3045719000.0,1525091000.0
18821,18850645000.0,9907701000.0,0.0,1754246000.0,7268199000.0,1133000.0,3651544000.0,443073000.0,71013870000.0,35450047000.0,,37240691000.0,1687238000.0,1532081000.0,5747434000.0,padrao,dre,False,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,8800280000.0,33589147000.0
18996,2201946000.0,1525156000.0,0.0,118354000.0,539278000.0,8266000.0,45695000.0,5081000.0,3227635000.0,336344000.0,,1691121000.0,82821000.0,89277000.0,331145000.0,padrao,dva,False,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,Energia Elétrica,Categoria B,BOLSA,individual,utilities,cvm,628555000.0,1645426000.0
19097,0.0,0.0,0.0,44000.0,-44000.0,0.0,47000.0,0.0,47000.0,0.0,,0.0,0.0,0.0,-39000.0,padrao,dva,False,CAIANDA PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,individual,outros,padrao,-44000.0,-47000.0
19100,447089000.0,355624000.0,0.0,94081000.0,41221000.0,0.0,24803000.0,0.0,1175825000.0,641894000.0,,247785000.0,367070000.0,17570000.0,42323000.0,padrao,dva,False,CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,58791000.0,222982000.0
19119,0.0,0.0,0.0,44000.0,-44000.0,0.0,51000.0,0.0,51000.0,0.0,,0.0,0.0,0.0,-39000.0,padrao,dva,False,CABINDA PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,individual,outros,padrao,-44000.0,-51000.0
19135,0.0,0.0,0.0,46000.0,-46000.0,0.0,47000.0,0.0,47000.0,0.0,,0.0,0.0,0.0,-41000.0,padrao,dva,False,CACONDE PARTICIPACOES S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,,individual,outros,padrao,-46000.0,-47000.0
19186,4184566000.0,2201098000.0,367165000.0,755595000.0,860708000.0,54074000.0,515164000.0,109467000.0,9428976000.0,3939293000.0,,1521127000.0,1151208000.0,223429000.0,846652000.0,padrao,dva,False,SANEAMENTO DE GOIAS SA,"Saneamento, Serv. Água e Gás",Categoria B,,individual,utilities,cvm,1084137000.0,1005963000.0
19208,0.0,0.0,0.0,8702000.0,-8705000.0,0.0,36426000.0,0.0,38421000.0,2000.0,,7668000.0,1565000.0,3000.0,-2887000.0,padrao,dva,False,CONC RIO-TERESOPOLIS S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,individual,outros,padrao,-8702000.0,-28758000.0
19232,8836000.0,2477000.0,0.0,2065000.0,4956000.0,0.0,0.0,0.0,14711000.0,0.0,,10601000.0,91000.0,742000.0,5558000.0,padrao,dva,False,PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,Energia Elétrica,Categoria A,BALCÃO ORGANIZADO,consolidado,utilities,cvm,5698000.0,10601000.0
19275,6010732000.0,4494958000.0,164406000.0,186018000.0,1142459000.0,60948000.0,358107000.0,8322000.0,8226299000.0,466580000.0,,3428341000.0,222395000.0,170552000.0,763857000.0,padrao,dre,False,CIA PIRATININGA DE FORCA E LUZ,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,1313011000.0,3070234000.0
19305,269299000.0,184327000.0,31509000.0,48202000.0,-5238000.0,436000.0,22304000.0,97272000.0,524230000.0,63395000.0,,96604000.0,33630000.0,0.0,-111915000.0,padrao,dva,False,BIOMM S.A.,Farmacêutico e Higiene,Categoria A,BOLSA,consolidado,saude_educacao,cvm,-5238000.0,74300000.0
19330,1054757000.0,749892000.0,0.0,596355000.0,-460132000.0,0.0,86454000.0,0.0,2197127000.0,663808000.0,,1274633000.0,156340000.0,236405000.0,351168000.0,padrao,dva,False,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,-223727000.0,1188179000.0
19364,192797000.0,129597000.0,0.0,17457000.0,45743000.0,0.0,51386000.0,0.0,987295000.0,241592000.0,5795000.0,156213000.0,25996000.0,43829000.0,47015000.0,padrao,dva,False,ITAPEBI GERACAO DE ENERGIA S.A.,Energia Elétrica,Categoria B,BOLSA,individual,utilities,cvm,89572000.0,104827000.0
19445,8330190000.0,4797685000.0,570823000.0,753314000.0,2007059000.0,214107000.0,503654000.0,106140000.0,17737247000.0,7179980000.0,,7582036000.0,1560467000.0,946439000.0,2331554000.0,padrao,dre,False,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,"Saneamento, Serv. Água e Gás",Categoria A,BOLSA,consolidado,utilities,cvm,2953498000.0,7078382000.0
19453,11521073000.0,7055929000.0,0.0,393283000.0,4281662000.0,0.0,1186197000.0,0.0,37100478000.0,27395585000.0,,26363627000.0,706986000.0,1358267000.0,4808677000.0,padrao,dva,False,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,5639929000.0,25177430000.0
19550,21823488000.0,7287168000.0,8612735000.0,3096489000.0,1415968000.0,544698000.0,1490706000.0,2965607000.0,28971321000.0,10390697000.0,,6175392000.0,3128126000.0,813932000.0,-114984000.0,padrao,dva,False,NATURA COSMÉTICOS S.A.,Farmacêutico e Higiene,Categoria A,BOLSA,consolidado,saude_educacao,cvm,2229900000.0,4684686000.0
19569,22103281000.0,16081610000.0,1299453000.0,3311229000.0,1841108000.0,2145000.0,3007088000.0,420523000.0,26682569000.0,2100113000.0,,15988859000.0,3191061000.0,3048402000.0,3038502000.0,padrao,dva,False,GOL LINHAS AEREAS INTELIGENTES S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,4889510000.0,12981771000.0
19615,2584341000.0,1415265000.0,756732000.0,146419000.0,324895000.0,7463000.0,70158000.0,483533000.0,4501382000.0,103582000.0,,70567000.0,756465000.0,82384000.0,557697000.0,padrao,dva,False,GRENDENE S.A.,Têxtil e Vestuário,Categoria A,BOLSA,consolidado,industria,cvm,407279000.0,409000.0
19623,11170362000.0,7777060000.0,0.0,2381003000.0,902806000.0,126509000.0,2665170000.0,190372000.0,18562235000.0,4384819000.0,,7634522000.0,2560012000.0,1123304000.0,-36349000.0,padrao,dva,False,DIAGNOSTICOS DA AMERICA S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,2026110000.0,4969352000.0
19720,217621.0,31011.0,0.0,61019.0,119920.0,0.0,2169889.0,0.0,2191374.0,0.0,,0.0,0.0,0.0,547730.0,padrao,dva,False,SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS,Securitização de Recebíveis,Categoria B,BOLSA,individual,financeiro,cvm,119920.0,-2169889.0
19739,41781588000.0,30651613000.0,2437865000.0,880454000.0,7811656000.0,343566000.0,1705451000.0,0.0,85566576000.0,8874254000.0,,43595338000.0,2592540000.0,5941749000.0,2146418000.0,padrao,dva,False,LOCALIZA RENT A CAR S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,13753405000.0,41889887000.0
19763,20174062000.0,15445604000.0,218478000.0,784492000.0,3774758000.0,218478000.0,5454082000.0,210638000.0,41649491000.0,8050534000.0,,14920133000.0,588738000.0,1085734000.0,2613697000.0,padrao,dva,False,EDP - ENERGIAS DO BRASIL S.A.,Energia Elétrica,Categoria B,BOLSA,consolidado,utilities,cvm,4860492000.0,9466051000.0
19771,5744941000.0,4424845000.0,0.0,280368000.0,1839424000.0,0.0,627558000.0,0.0,20677716000.0,15858171000.0,,14225533000.0,362526000.0,1836417000.0,1435217000.0,padrao,dre,False,ARTERIS S.A.,Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,3675841000.0,13597975000.0
19836,40418596000.0,27242987000.0,1850143000.0,2527748000.0,-199864000.0,44478000.0,27243683000.0,1969258000.0,135117518000.0,26706626000.0,,70639931000.0,3050678000.0,3890832000.0,13026784000.0,padrao,dva,False,COSAN S.A.,"Agricultura (Açúcar, Álcool e Cana)",Categoria A,BOLSA,consolidado,commodities,cvm,3690968000.0,43396248000.0
19879,14996448000.0,12470652000.0,0.0,894189000.0,1268528000.0,335780000.0,110772000.0,91740000.0,25733415000.0,972426000.0,,9712358000.0,782198000.0,915839000.0,375542000.0,padrao,dva,False,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,Emp. Adm. Part. - Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,2184367000.0,9601586000.0
19909,1643621000.0,167459000.0,343646000.0,0.0,1521865000.0,33718000.0,5908000.0,0.0,20608396000.0,177402000.0,,3471603000.0,156779000.0,92962000.0,1056776000.0,padrao,dva,False,BR MALLS PARTICIPACOES S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),Categoria B,BOLSA,consolidado,varejo,cvm,1614827000.0,3465695000.0
19992,5771867000.0,1716326000.0,1300048000.0,584717000.0,1122728000.0,59622000.0,1785703000.0,0.0,9452171000.0,3904253000.0,,1836282000.0,2424124000.0,341084000.0,1203183000.0,padrao,dre,False,TOTVS S.A.,Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,1463812000.0,50579000.0
20001,15479000.0,4152000.0,0.0,874000.0,10471000.0,422000.0,3216000.0,0.0,52823000.0,0.0,,0.0,0.0,829000.0,9682000.0,padrao,dva,False,XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria B,,individual,outros,padrao,11300000.0,-3216000.0
20010,52073804000.0,38466548000.0,1180990000.0,2542113000.0,8136912000.0,739884000.0,2659827000.0,291436000.0,109603944000.0,31729991000.0,,54471763000.0,1192790000.0,2754796000.0,3973867000.0,padrao,dre,False,EQUATORIAL S.A.,Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,10891708000.0,51811936000.0
20028,2062563000.0,1367844000.0,209059000.0,162078000.0,297853000.0,2567000.0,699196000.0,238227000.0,3147366000.0,793231000.0,,784594000.0,542643000.0,118541000.0,440704000.0,padrao,dva,False,VALID SOLUÇÕES S.A.,Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,416394000.0,85398000.0
20036,1172131000.0,833910000.0,59512000.0,67488000.0,205044000.0,0.0,142908000.0,293518000.0,3837002000.0,5095000.0,,1311303000.0,92041000.0,74953000.0,139307000.0,padrao,dva,False,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,"Agricultura (Açúcar, Álcool e Cana)",Categoria A,BOLSA,consolidado,commodities,cvm,279997000.0,1168395000.0
20044,623529000.0,365677000.0,5101000.0,143464000.0,112607000.0,103000.0,75674000.0,3075000.0,750929000.0,414609000.0,,123595000.0,271667000.0,62121000.0,132593000.0,padrao,dva,False,CSU DIGITAL S.A.,Emp. Adm. Part. - Sem Setor Principal,Categoria A,BOLSA,consolidado,tecnologia,nome,174728000.0,47921000.0
20052,0.0,0.0,0.0,384000.0,-384000.0,0.0,11466000.0,0.0,14198000.0,0.0,,0.0,58000.0,0.0,1266000.0,padrao,dva,False,DINAMICA ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,,individual,utilities,cvm,-384000.0,-11466000.0
20060,52054000.0,43935000.0,15701000.0,27441000.0,-61878000.0,203000.0,384000.0,20620000.0,480101000.0,83108000.0,88000.0,178148000.0,38180000.0,3769000.0,11549000.0,padrao,dva,False,LUPATECH S.A,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,BOLSA,consolidado,industria,cvm,-58109000.0,177764000.0
20087,41883234000.0,34524890000.0,1886225000.0,1190991000.0,3348114000.0,20919000.0,10728816000.0,17976662000.0,71092088000.0,14973945000.0,,14272461000.0,4366992000.0,1441157000.0,4483900000.0,padrao,dre,False,EMBRAER S.A.,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,BOLSA,consolidado,industria,cvm,4789271000.0,3543645000.0
20125,2420159000.0,1549869000.0,1351000.0,121021000.0,773035000.0,1448000.0,19948000.0,26000.0,1948841000.0,947471000.0,,0.0,251639000.0,63164000.0,590054000.0,padrao,dre,False,BRADSAÚDE S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,836199000.0,-19948000.0
20192,3793596000.0,1109549000.0,0.0,216084000.0,2467963000.0,356000.0,386218000.0,0.0,7456959000.0,5656577000.0,,4707275000.0,157065000.0,434285000.0,1909478000.0,padrao,dre,False,CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN,Serviços Transporte e Logística,Categoria B,BOLSA,individual,outros,padrao,2902248000.0,4321057000.0
20257,4624113000.0,2077823000.0,0.0,267197000.0,2736283000.0,14047000.0,741596000.0,0.0,22506506000.0,175120000.0,,10974442000.0,219261000.0,63258000.0,1531430000.0,padrao,dva,False,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria A,BOLSA,consolidado,utilities,cvm,2799541000.0,10232846000.0
20303,29043367000.0,25000290000.0,158305000.0,556179000.0,3433312000.0,158305000.0,918869000.0,0.0,38255250000.0,15387703000.0,,14892088000.0,555583000.0,1054327000.0,1692697000.0,padrao,dre,False,CEMIG DISTRIBUICAO S.A.,Energia Elétrica,Categoria B,,individual,utilities,cvm,4487639000.0,13973219000.0
20320,7225809000.0,4823132000.0,3426000.0,184965000.0,2126619000.0,0.0,226202000.0,0.0,19153008000.0,967891000.0,,3155368000.0,209698000.0,359567000.0,1694416000.0,padrao,dva,False,CEMIG GERACAO E TRANSMISSAO S.A.,Energia Elétrica,Categoria B,,consolidado,utilities,cvm,2486186000.0,2929166000.0
20338,10437548000.0,7080533000.0,2067390000.0,452078000.0,691232000.0,0.0,1888270000.0,1675464000.0,12559343000.0,2416590000.0,267146000.0,1419965000.0,1571405000.0,412058000.0,1407929000.0,padrao,dre,False,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Alimentos,Categoria A,BOLSA,consolidado,industria,cvm,1103290000.0,-468305000.0
20346,11450521000.0,9700087000.0,1023744000.0,345065000.0,349952000.0,15880000.0,235121000.0,2095227000.0,6234275000.0,636055000.0,0.0,874670000.0,606525000.0,200164000.0,459716000.0,padrao,dva,False,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,550116000.0,639549000.0
20362,3354898000.0,2511831000.0,401230000.0,229638000.0,230002000.0,7729000.0,618362000.0,1137592000.0,4473551000.0,436195000.0,,1273577000.0,634841000.0,82612000.0,297712000.0,padrao,dva,False,POSITIVO TECNOLOGIA S.A.,Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,312614000.0,655215000.0
